indexNumber,indexName,speicesNumber,speciesName,X,Y
0,l2nr005.jpg,67,Acer,2098,1025
0,l2nr005.jpg,67,Acer,2085,1032
0,l2nr005.jpg,67,Acer,2077,1043
0,l2nr005.jpg,67,Acer,2070,1048
0,l2nr005.jpg,67,Acer,2057,1063
0,l2nr005.jpg,67,Acer,2049,1071
0,l2nr005.jpg,67,Acer,2041,1081
0,l2nr005.jpg,67,Acer,2032,1098
0,l2nr005.jpg,67,Acer,2020,1109
0,l2nr005.jpg,67,Acer,2011,1123
0,l2nr005.jpg,67,Acer,2002,1136
0,l2nr005.jpg,67,Acer,1991,1146
0,l2nr005.jpg,67,Acer,1978,1158
0,l2nr005.jpg,67,Acer,1949,1186
0,l2nr005.jpg,67,Acer,1936,1199
0,l2nr005.jpg,67,Acer,1911,1222
0,l2nr005.jpg,67,Acer,1900,1239
0,l2nr005.jpg,67,Acer,1894,1257
0,l2nr005.jpg,67,Acer,1905,1287
0,l2nr005.jpg,67,Acer,1933,1305
0,l2nr005.jpg,67,Acer,1966,1335
0,l2nr005.jpg,67,Acer,1999,1369
0,l2nr005.jpg,67,Acer,2024,1381
0,l2nr005.jpg,67,Acer,2061,1391
0,l2nr005.jpg,67,Acer,2107,1399
0,l2nr005.jpg,67,Acer,2136,1413
0,l2nr005.jpg,67,Acer,2114,1420
0,l2nr005.jpg,67,Acer,2098,1424
0,l2nr005.jpg,67,Acer,2082,1428
0,l2nr005.jpg,67,Acer,2069,1429
0,l2nr005.jpg,67,Acer,2061,1434
0,l2nr005.jpg,67,Acer,2054,1433
0,l2nr005.jpg,67,Acer,2043,1434
0,l2nr005.jpg,67,Acer,2039,1437
0,l2nr005.jpg,67,Acer,2029,1438
0,l2nr005.jpg,67,Acer,2019,1441
0,l2nr005.jpg,67,Acer,1997,1443
0,l2nr005.jpg,67,Acer,1995,1447
0,l2nr005.jpg,67,Acer,1980,1452
0,l2nr005.jpg,67,Acer,1977,1459
0,l2nr005.jpg,67,Acer,1962,1470
0,l2nr005.jpg,67,Acer,1951,1472
0,l2nr005.jpg,67,Acer,1941,1484
0,l2nr005.jpg,67,Acer,1921,1497
0,l2nr005.jpg,67,Acer,1916,1506
0,l2nr005.jpg,67,Acer,1904,1515
0,l2nr005.jpg,67,Acer,1899,1523
0,l2nr005.jpg,67,Acer,1886,1535
0,l2nr005.jpg,67,Acer,1876,1544
0,l2nr005.jpg,67,Acer,1870,1555
0,l2nr005.jpg,67,Acer,1860,1572
0,l2nr005.jpg,67,Acer,1853,1590
0,l2nr005.jpg,67,Acer,1843,1602
0,l2nr005.jpg,67,Acer,1840,1614
0,l2nr005.jpg,67,Acer,1838,1629
0,l2nr005.jpg,67,Acer,1857,1659
0,l2nr005.jpg,67,Acer,1861,1673
0,l2nr005.jpg,67,Acer,1835,1667
0,l2nr005.jpg,67,Acer,1815,1663
0,l2nr005.jpg,67,Acer,1793,1660
0,l2nr005.jpg,67,Acer,1769,1663
0,l2nr005.jpg,67,Acer,1758,1665
0,l2nr005.jpg,67,Acer,1737,1667
0,l2nr005.jpg,67,Acer,1712,1670
0,l2nr005.jpg,67,Acer,1688,1668
0,l2nr005.jpg,67,Acer,1642,1676
0,l2nr005.jpg,67,Acer,1627,1669
0,l2nr005.jpg,67,Acer,1611,1685
0,l2nr005.jpg,67,Acer,1605,1703
0,l2nr005.jpg,67,Acer,1598,1723
0,l2nr005.jpg,67,Acer,1588,1752
0,l2nr005.jpg,67,Acer,1586,1777
0,l2nr005.jpg,67,Acer,1590,1803
0,l2nr005.jpg,67,Acer,1597,1824
0,l2nr005.jpg,67,Acer,1600,1840
0,l2nr005.jpg,67,Acer,1610,1866
0,l2nr005.jpg,67,Acer,1611,1885
0,l2nr005.jpg,67,Acer,1604,1881
0,l2nr005.jpg,67,Acer,1592,1863
0,l2nr005.jpg,67,Acer,1578,1850
0,l2nr005.jpg,67,Acer,1571,1838
0,l2nr005.jpg,67,Acer,1559,1829
0,l2nr005.jpg,67,Acer,1549,1821
0,l2nr005.jpg,67,Acer,1541,1810
0,l2nr005.jpg,67,Acer,1525,1810
0,l2nr005.jpg,67,Acer,1504,1806
0,l2nr005.jpg,67,Acer,1487,1803
0,l2nr005.jpg,67,Acer,1468,1799
0,l2nr005.jpg,67,Acer,1452,1797
0,l2nr005.jpg,67,Acer,1437,1790
0,l2nr005.jpg,67,Acer,1426,1790
0,l2nr005.jpg,67,Acer,1413,1789
0,l2nr005.jpg,67,Acer,1391,1785
0,l2nr005.jpg,67,Acer,1372,1803
0,l2nr005.jpg,67,Acer,1358,1796
0,l2nr005.jpg,67,Acer,1350,1786
0,l2nr005.jpg,67,Acer,1332,1774
0,l2nr005.jpg,67,Acer,1310,1750
0,l2nr005.jpg,67,Acer,1295,1732
0,l2nr005.jpg,67,Acer,1282,1719
0,l2nr005.jpg,67,Acer,1267,1707
0,l2nr005.jpg,67,Acer,1256,1697
0,l2nr005.jpg,67,Acer,1239,1680
0,l2nr005.jpg,67,Acer,1221,1669
0,l2nr005.jpg,67,Acer,1194,1648
0,l2nr005.jpg,67,Acer,1167,1630
0,l2nr005.jpg,67,Acer,1149,1619
0,l2nr005.jpg,67,Acer,1136,1614
0,l2nr005.jpg,67,Acer,1125,1602
0,l2nr005.jpg,67,Acer,1110,1600
0,l2nr005.jpg,67,Acer,1111,1594
0,l2nr005.jpg,67,Acer,1086,1592
0,l2nr005.jpg,67,Acer,1066,1590
0,l2nr005.jpg,67,Acer,1031,1590
0,l2nr005.jpg,67,Acer,1042,1588
0,l2nr005.jpg,67,Acer,1047,1594
0,l2nr005.jpg,67,Acer,1019,1603
0,l2nr005.jpg,67,Acer,996,1609
0,l2nr005.jpg,67,Acer,981,1615
0,l2nr005.jpg,67,Acer,965,1625
0,l2nr005.jpg,67,Acer,940,1633
0,l2nr005.jpg,67,Acer,919,1645
0,l2nr005.jpg,67,Acer,898,1651
0,l2nr005.jpg,67,Acer,877,1658
0,l2nr005.jpg,67,Acer,851,1668
0,l2nr005.jpg,67,Acer,827,1681
0,l2nr005.jpg,67,Acer,800,1693
0,l2nr005.jpg,67,Acer,772,1704
0,l2nr005.jpg,67,Acer,749,1721
0,l2nr005.jpg,67,Acer,743,1707
0,l2nr005.jpg,67,Acer,744,1682
0,l2nr005.jpg,67,Acer,745,1670
0,l2nr005.jpg,67,Acer,729,1673
0,l2nr005.jpg,67,Acer,717,1668
0,l2nr005.jpg,67,Acer,683,1670
0,l2nr005.jpg,67,Acer,662,1673
0,l2nr005.jpg,67,Acer,590,1674
0,l2nr005.jpg,67,Acer,563,1688
0,l2nr005.jpg,67,Acer,541,1710
0,l2nr005.jpg,67,Acer,522,1739
0,l2nr005.jpg,67,Acer,510,1745
0,l2nr005.jpg,67,Acer,519,1709
0,l2nr005.jpg,67,Acer,528,1682
0,l2nr005.jpg,67,Acer,532,1663
0,l2nr005.jpg,67,Acer,540,1640
0,l2nr005.jpg,67,Acer,561,1632
0,l2nr005.jpg,67,Acer,570,1630
0,l2nr005.jpg,67,Acer,583,1640
0,l2nr005.jpg,67,Acer,610,1629
0,l2nr005.jpg,67,Acer,637,1614
0,l2nr005.jpg,67,Acer,654,1602
0,l2nr005.jpg,67,Acer,655,1582
0,l2nr005.jpg,67,Acer,659,1577
0,l2nr005.jpg,67,Acer,674,1584
0,l2nr005.jpg,67,Acer,706,1584
0,l2nr005.jpg,67,Acer,732,1578
0,l2nr005.jpg,67,Acer,758,1573
0,l2nr005.jpg,67,Acer,749,1553
0,l2nr005.jpg,67,Acer,717,1528
0,l2nr005.jpg,67,Acer,703,1516
0,l2nr005.jpg,67,Acer,708,1503
0,l2nr005.jpg,67,Acer,716,1486
0,l2nr005.jpg,67,Acer,733,1470
0,l2nr005.jpg,67,Acer,717,1469
0,l2nr005.jpg,67,Acer,688,1477
0,l2nr005.jpg,67,Acer,666,1488
0,l2nr005.jpg,67,Acer,653,1495
0,l2nr005.jpg,67,Acer,640,1499
0,l2nr005.jpg,67,Acer,618,1501
0,l2nr005.jpg,67,Acer,609,1516
0,l2nr005.jpg,67,Acer,602,1527
0,l2nr005.jpg,67,Acer,625,1534
0,l2nr005.jpg,67,Acer,606,1527
0,l2nr005.jpg,67,Acer,632,1532
0,l2nr005.jpg,67,Acer,644,1557
0,l2nr005.jpg,67,Acer,656,1563
0,l2nr005.jpg,67,Acer,642,1570
0,l2nr005.jpg,67,Acer,619,1565
0,l2nr005.jpg,67,Acer,607,1563
0,l2nr005.jpg,67,Acer,582,1560
0,l2nr005.jpg,67,Acer,567,1555
0,l2nr005.jpg,67,Acer,546,1554
0,l2nr005.jpg,67,Acer,531,1552
0,l2nr005.jpg,67,Acer,517,1549
0,l2nr005.jpg,67,Acer,495,1548
0,l2nr005.jpg,67,Acer,471,1546
0,l2nr005.jpg,67,Acer,429,1535
0,l2nr005.jpg,67,Acer,390,1541
0,l2nr005.jpg,67,Acer,370,1548
0,l2nr005.jpg,67,Acer,369,1541
0,l2nr005.jpg,67,Acer,391,1513
0,l2nr005.jpg,67,Acer,393,1497
0,l2nr005.jpg,67,Acer,386,1462
0,l2nr005.jpg,67,Acer,379,1445
0,l2nr005.jpg,67,Acer,367,1430
0,l2nr005.jpg,67,Acer,359,1420
0,l2nr005.jpg,67,Acer,346,1407
0,l2nr005.jpg,67,Acer,335,1402
0,l2nr005.jpg,67,Acer,327,1385
0,l2nr005.jpg,67,Acer,313,1371
0,l2nr005.jpg,67,Acer,297,1360
0,l2nr005.jpg,67,Acer,295,1343
0,l2nr005.jpg,67,Acer,279,1341
0,l2nr005.jpg,67,Acer,256,1339
0,l2nr005.jpg,67,Acer,240,1338
0,l2nr005.jpg,67,Acer,204,1335
0,l2nr005.jpg,67,Acer,176,1337
0,l2nr005.jpg,67,Acer,155,1337
0,l2nr005.jpg,67,Acer,148,1329
0,l2nr005.jpg,67,Acer,172,1318
0,l2nr005.jpg,67,Acer,195,1307
0,l2nr005.jpg,67,Acer,221,1296
0,l2nr005.jpg,67,Acer,246,1285
0,l2nr005.jpg,67,Acer,281,1258
0,l2nr005.jpg,67,Acer,298,1236
0,l2nr005.jpg,67,Acer,332,1210
0,l2nr005.jpg,67,Acer,355,1192
0,l2nr005.jpg,67,Acer,383,1154
0,l2nr005.jpg,67,Acer,386,1128
0,l2nr005.jpg,67,Acer,383,1100
0,l2nr005.jpg,67,Acer,373,1079
0,l2nr005.jpg,67,Acer,355,1057
0,l2nr005.jpg,67,Acer,346,1044
0,l2nr005.jpg,67,Acer,327,1019
0,l2nr005.jpg,67,Acer,320,1005
0,l2nr005.jpg,67,Acer,311,998
0,l2nr005.jpg,67,Acer,302,985
0,l2nr005.jpg,67,Acer,295,976
0,l2nr005.jpg,67,Acer,287,957
0,l2nr005.jpg,67,Acer,281,944
0,l2nr005.jpg,67,Acer,275,928
0,l2nr005.jpg,67,Acer,263,916
0,l2nr005.jpg,67,Acer,248,898
0,l2nr005.jpg,67,Acer,242,886
0,l2nr005.jpg,67,Acer,226,874
0,l2nr005.jpg,67,Acer,214,867
0,l2nr005.jpg,67,Acer,198,859
0,l2nr005.jpg,67,Acer,184,852
0,l2nr005.jpg,67,Acer,162,836
0,l2nr005.jpg,67,Acer,157,831
0,l2nr005.jpg,67,Acer,234,823
0,l2nr005.jpg,67,Acer,249,821
0,l2nr005.jpg,67,Acer,264,813
0,l2nr005.jpg,67,Acer,284,787
0,l2nr005.jpg,67,Acer,294,768
0,l2nr005.jpg,67,Acer,302,752
0,l2nr005.jpg,67,Acer,307,729
0,l2nr005.jpg,67,Acer,309,707
0,l2nr005.jpg,67,Acer,311,697
0,l2nr005.jpg,67,Acer,314,683
0,l2nr005.jpg,67,Acer,316,664
0,l2nr005.jpg,67,Acer,311,641
0,l2nr005.jpg,67,Acer,309,622
0,l2nr005.jpg,67,Acer,302,610
0,l2nr005.jpg,67,Acer,288,592
0,l2nr005.jpg,67,Acer,295,590
0,l2nr005.jpg,67,Acer,330,582
0,l2nr005.jpg,67,Acer,358,549
0,l2nr005.jpg,67,Acer,369,527
0,l2nr005.jpg,67,Acer,375,501
0,l2nr005.jpg,67,Acer,372,464
0,l2nr005.jpg,67,Acer,364,444
0,l2nr005.jpg,67,Acer,357,420
0,l2nr005.jpg,67,Acer,347,392
0,l2nr005.jpg,67,Acer,341,370
0,l2nr005.jpg,67,Acer,363,381
0,l2nr005.jpg,67,Acer,383,402
0,l2nr005.jpg,67,Acer,409,430
0,l2nr005.jpg,67,Acer,431,444
0,l2nr005.jpg,67,Acer,460,455
0,l2nr005.jpg,67,Acer,490,463
0,l2nr005.jpg,67,Acer,454,453
0,l2nr005.jpg,67,Acer,424,436
0,l2nr005.jpg,67,Acer,459,447
0,l2nr005.jpg,67,Acer,519,458
0,l2nr005.jpg,67,Acer,534,454
0,l2nr005.jpg,67,Acer,556,468
0,l2nr005.jpg,67,Acer,573,478
0,l2nr005.jpg,67,Acer,598,491
0,l2nr005.jpg,67,Acer,623,502
0,l2nr005.jpg,67,Acer,683,495
0,l2nr005.jpg,67,Acer,700,468
0,l2nr005.jpg,67,Acer,711,502
0,l2nr005.jpg,67,Acer,734,535
0,l2nr005.jpg,67,Acer,757,561
0,l2nr005.jpg,67,Acer,785,585
0,l2nr005.jpg,67,Acer,806,604
0,l2nr005.jpg,67,Acer,830,629
0,l2nr005.jpg,67,Acer,861,658
0,l2nr005.jpg,67,Acer,858,613
0,l2nr005.jpg,67,Acer,854,575
0,l2nr005.jpg,67,Acer,850,554
0,l2nr005.jpg,67,Acer,849,532
0,l2nr005.jpg,67,Acer,849,517
0,l2nr005.jpg,67,Acer,855,495
0,l2nr005.jpg,67,Acer,857,469
0,l2nr005.jpg,67,Acer,854,449
0,l2nr005.jpg,67,Acer,855,435
0,l2nr005.jpg,67,Acer,855,422
0,l2nr005.jpg,67,Acer,861,402
0,l2nr005.jpg,67,Acer,860,382
0,l2nr005.jpg,67,Acer,858,360
0,l2nr005.jpg,67,Acer,859,345
0,l2nr005.jpg,67,Acer,852,334
0,l2nr005.jpg,67,Acer,843,319
0,l2nr005.jpg,67,Acer,841,304
0,l2nr005.jpg,67,Acer,836,288
0,l2nr005.jpg,67,Acer,867,309
0,l2nr005.jpg,67,Acer,885,313
0,l2nr005.jpg,67,Acer,967,313
0,l2nr005.jpg,67,Acer,995,304
0,l2nr005.jpg,67,Acer,1020,297
0,l2nr005.jpg,67,Acer,1039,284
0,l2nr005.jpg,67,Acer,1064,255
0,l2nr005.jpg,67,Acer,1080,234
0,l2nr005.jpg,67,Acer,1093,213
0,l2nr005.jpg,67,Acer,1098,180
0,l2nr005.jpg,67,Acer,1104,175
0,l2nr005.jpg,67,Acer,1111,177
0,l2nr005.jpg,67,Acer,1150,187
0,l2nr005.jpg,67,Acer,1190,175
0,l2nr005.jpg,67,Acer,1213,163
0,l2nr005.jpg,67,Acer,1243,126
0,l2nr005.jpg,67,Acer,1257,92
0,l2nr005.jpg,67,Acer,1269,70
0,l2nr005.jpg,67,Acer,1280,47
0,l2nr005.jpg,67,Acer,1288,44
1,l2nr058.jpg,67,Acer,1150,76
1,l2nr058.jpg,67,Acer,1150,103
1,l2nr058.jpg,67,Acer,1156,95
1,l2nr058.jpg,67,Acer,1158,108
1,l2nr058.jpg,67,Acer,1158,119
1,l2nr058.jpg,67,Acer,1161,132
1,l2nr058.jpg,67,Acer,1174,141
1,l2nr058.jpg,67,Acer,1190,156
1,l2nr058.jpg,67,Acer,1193,169
1,l2nr058.jpg,67,Acer,1201,167
1,l2nr058.jpg,67,Acer,1208,183
1,l2nr058.jpg,67,Acer,1229,206
1,l2nr058.jpg,67,Acer,1301,207
1,l2nr058.jpg,67,Acer,1312,203
1,l2nr058.jpg,67,Acer,1306,225
1,l2nr058.jpg,67,Acer,1307,230
1,l2nr058.jpg,67,Acer,1320,213
1,l2nr058.jpg,67,Acer,1320,221
1,l2nr058.jpg,67,Acer,1315,227
1,l2nr058.jpg,67,Acer,1313,229
1,l2nr058.jpg,67,Acer,1305,236
1,l2nr058.jpg,67,Acer,1305,252
1,l2nr058.jpg,67,Acer,1299,257
1,l2nr058.jpg,67,Acer,1305,270
1,l2nr058.jpg,67,Acer,1309,309
1,l2nr058.jpg,67,Acer,1316,338
1,l2nr058.jpg,67,Acer,1303,340
1,l2nr058.jpg,67,Acer,1315,349
1,l2nr058.jpg,67,Acer,1351,370
1,l2nr058.jpg,67,Acer,1442,368
1,l2nr058.jpg,67,Acer,1455,363
1,l2nr058.jpg,67,Acer,1466,358
1,l2nr058.jpg,67,Acer,1475,363
1,l2nr058.jpg,67,Acer,1452,385
1,l2nr058.jpg,67,Acer,1472,369
1,l2nr058.jpg,67,Acer,1467,380
1,l2nr058.jpg,67,Acer,1463,390
1,l2nr058.jpg,67,Acer,1447,407
1,l2nr058.jpg,67,Acer,1444,420
1,l2nr058.jpg,67,Acer,1441,425
1,l2nr058.jpg,67,Acer,1438,436
1,l2nr058.jpg,67,Acer,1435,465
1,l2nr058.jpg,67,Acer,1422,471
1,l2nr058.jpg,67,Acer,1425,485
1,l2nr058.jpg,67,Acer,1425,494
1,l2nr058.jpg,67,Acer,1418,529
1,l2nr058.jpg,67,Acer,1413,544
1,l2nr058.jpg,67,Acer,1405,563
1,l2nr058.jpg,67,Acer,1400,573
1,l2nr058.jpg,67,Acer,1393,571
1,l2nr058.jpg,67,Acer,1387,590
1,l2nr058.jpg,67,Acer,1397,581
1,l2nr058.jpg,67,Acer,1397,600
1,l2nr058.jpg,67,Acer,1387,623
1,l2nr058.jpg,67,Acer,1379,635
1,l2nr058.jpg,67,Acer,1375,647
1,l2nr058.jpg,67,Acer,1374,659
1,l2nr058.jpg,67,Acer,1366,692
1,l2nr058.jpg,67,Acer,1389,701
1,l2nr058.jpg,67,Acer,1439,652
1,l2nr058.jpg,67,Acer,1461,624
1,l2nr058.jpg,67,Acer,1473,609
1,l2nr058.jpg,67,Acer,1483,599
1,l2nr058.jpg,67,Acer,1488,591
1,l2nr058.jpg,67,Acer,1500,577
1,l2nr058.jpg,67,Acer,1535,538
1,l2nr058.jpg,67,Acer,1563,508
1,l2nr058.jpg,67,Acer,1571,501
1,l2nr058.jpg,67,Acer,1587,476
1,l2nr058.jpg,67,Acer,1607,450
1,l2nr058.jpg,67,Acer,1612,441
1,l2nr058.jpg,67,Acer,1614,434
1,l2nr058.jpg,67,Acer,1620,420
1,l2nr058.jpg,67,Acer,1626,420
1,l2nr058.jpg,67,Acer,1623,441
1,l2nr058.jpg,67,Acer,1629,416
1,l2nr058.jpg,67,Acer,1635,433
1,l2nr058.jpg,67,Acer,1639,457
1,l2nr058.jpg,67,Acer,1658,487
1,l2nr058.jpg,67,Acer,1688,504
1,l2nr058.jpg,67,Acer,1706,510
1,l2nr058.jpg,67,Acer,1758,505
1,l2nr058.jpg,67,Acer,1798,495
1,l2nr058.jpg,67,Acer,1823,481
1,l2nr058.jpg,67,Acer,1843,473
1,l2nr058.jpg,67,Acer,1847,474
1,l2nr058.jpg,67,Acer,1858,484
1,l2nr058.jpg,67,Acer,1874,502
1,l2nr058.jpg,67,Acer,1925,511
1,l2nr058.jpg,67,Acer,1972,500
1,l2nr058.jpg,67,Acer,1984,502
1,l2nr058.jpg,67,Acer,2000,502
1,l2nr058.jpg,67,Acer,1999,510
1,l2nr058.jpg,67,Acer,1990,510
1,l2nr058.jpg,67,Acer,1982,519
1,l2nr058.jpg,67,Acer,1983,528
1,l2nr058.jpg,67,Acer,1973,533
1,l2nr058.jpg,67,Acer,1965,541
1,l2nr058.jpg,67,Acer,1962,557
1,l2nr058.jpg,67,Acer,1953,573
1,l2nr058.jpg,67,Acer,1952,602
1,l2nr058.jpg,67,Acer,1947,625
1,l2nr058.jpg,67,Acer,1952,660
1,l2nr058.jpg,67,Acer,1955,673
1,l2nr058.jpg,67,Acer,1979,689
1,l2nr058.jpg,67,Acer,2017,699
1,l2nr058.jpg,67,Acer,2025,704
1,l2nr058.jpg,67,Acer,1998,713
1,l2nr058.jpg,67,Acer,1977,718
1,l2nr058.jpg,67,Acer,2018,710
1,l2nr058.jpg,67,Acer,2011,717
1,l2nr058.jpg,67,Acer,2005,720
1,l2nr058.jpg,67,Acer,1990,727
1,l2nr058.jpg,67,Acer,1978,732
1,l2nr058.jpg,67,Acer,1971,739
1,l2nr058.jpg,67,Acer,1950,751
1,l2nr058.jpg,67,Acer,1937,769
1,l2nr058.jpg,67,Acer,1922,793
1,l2nr058.jpg,67,Acer,1915,804
1,l2nr058.jpg,67,Acer,1909,808
1,l2nr058.jpg,67,Acer,1908,821
1,l2nr058.jpg,67,Acer,1911,849
1,l2nr058.jpg,67,Acer,1919,872
1,l2nr058.jpg,67,Acer,1937,889
1,l2nr058.jpg,67,Acer,1969,901
1,l2nr058.jpg,67,Acer,1984,912
1,l2nr058.jpg,67,Acer,2002,922
1,l2nr058.jpg,67,Acer,2027,930
1,l2nr058.jpg,67,Acer,2020,924
1,l2nr058.jpg,67,Acer,2039,937
1,l2nr058.jpg,67,Acer,2048,938
1,l2nr058.jpg,67,Acer,2084,946
1,l2nr058.jpg,67,Acer,2084,951
1,l2nr058.jpg,67,Acer,2084,956
1,l2nr058.jpg,67,Acer,2039,957
1,l2nr058.jpg,67,Acer,2047,960
1,l2nr058.jpg,67,Acer,2035,967
1,l2nr058.jpg,67,Acer,2028,968
1,l2nr058.jpg,67,Acer,2023,971
1,l2nr058.jpg,67,Acer,2014,975
1,l2nr058.jpg,67,Acer,2005,975
1,l2nr058.jpg,67,Acer,2000,978
1,l2nr058.jpg,67,Acer,1988,980
1,l2nr058.jpg,67,Acer,1982,983
1,l2nr058.jpg,67,Acer,1964,995
1,l2nr058.jpg,67,Acer,1947,1005
1,l2nr058.jpg,67,Acer,1924,1015
1,l2nr058.jpg,67,Acer,1919,1021
1,l2nr058.jpg,67,Acer,1903,1033
1,l2nr058.jpg,67,Acer,1886,1045
1,l2nr058.jpg,67,Acer,1867,1054
1,l2nr058.jpg,67,Acer,1856,1060
1,l2nr058.jpg,67,Acer,1843,1060
1,l2nr058.jpg,67,Acer,1838,1066
1,l2nr058.jpg,67,Acer,1825,1075
1,l2nr058.jpg,67,Acer,1809,1080
1,l2nr058.jpg,67,Acer,1803,1078
1,l2nr058.jpg,67,Acer,1803,1088
1,l2nr058.jpg,67,Acer,1778,1102
1,l2nr058.jpg,67,Acer,1758,1113
1,l2nr058.jpg,67,Acer,1745,1115
1,l2nr058.jpg,67,Acer,1722,1130
1,l2nr058.jpg,67,Acer,1696,1149
1,l2nr058.jpg,67,Acer,1683,1177
1,l2nr058.jpg,67,Acer,1709,1177
1,l2nr058.jpg,67,Acer,1743,1167
1,l2nr058.jpg,67,Acer,1777,1157
1,l2nr058.jpg,67,Acer,1812,1147
1,l2nr058.jpg,67,Acer,1842,1137
1,l2nr058.jpg,67,Acer,1876,1127
1,l2nr058.jpg,67,Acer,1903,1146
1,l2nr058.jpg,67,Acer,1938,1157
1,l2nr058.jpg,67,Acer,1967,1165
1,l2nr058.jpg,67,Acer,2011,1176
1,l2nr058.jpg,67,Acer,1975,1176
1,l2nr058.jpg,67,Acer,1992,1183
1,l2nr058.jpg,67,Acer,2013,1183
1,l2nr058.jpg,67,Acer,2026,1187
1,l2nr058.jpg,67,Acer,1991,1191
1,l2nr058.jpg,67,Acer,2018,1192
1,l2nr058.jpg,67,Acer,2011,1198
1,l2nr058.jpg,67,Acer,1993,1201
1,l2nr058.jpg,67,Acer,1971,1207
1,l2nr058.jpg,67,Acer,1953,1214
1,l2nr058.jpg,67,Acer,1939,1216
1,l2nr058.jpg,67,Acer,1925,1223
1,l2nr058.jpg,67,Acer,1909,1244
1,l2nr058.jpg,67,Acer,1900,1275
1,l2nr058.jpg,67,Acer,1902,1294
1,l2nr058.jpg,67,Acer,1920,1311
1,l2nr058.jpg,67,Acer,1914,1314
1,l2nr058.jpg,67,Acer,1906,1313
1,l2nr058.jpg,67,Acer,1907,1318
1,l2nr058.jpg,67,Acer,1894,1320
1,l2nr058.jpg,67,Acer,1882,1327
