indexNumber,indexName,speicesNumber,speciesName,X,Y
0,l2nr005.jpg,67,Acer,683,495
0,l2nr005.jpg,67,Acer,757,561
0,l2nr005.jpg,67,Acer,861,658
0,l2nr005.jpg,67,Acer,849,532
0,l2nr005.jpg,67,Acer,854,449
0,l2nr005.jpg,67,Acer,860,382
0,l2nr005.jpg,67,Acer,843,319
0,l2nr005.jpg,67,Acer,885,313
0,l2nr005.jpg,67,Acer,1039,284
0,l2nr005.jpg,67,Acer,1098,180
0,l2nr005.jpg,67,Acer,1190,175
0,l2nr005.jpg,67,Acer,1269,70
1,l2nr058.jpg,67,Acer,1150,76
1,l2nr058.jpg,67,Acer,1158,119
1,l2nr058.jpg,67,Acer,1193,169
1,l2nr058.jpg,67,Acer,1301,207
1,l2nr058.jpg,67,Acer,1320,213
1,l2nr058.jpg,67,Acer,1305,236
1,l2nr058.jpg,67,Acer,1309,309
1,l2nr058.jpg,67,Acer,1351,370
1,l2nr058.jpg,67,Acer,1475,363
1,l2nr058.jpg,67,Acer,1463,390
1,l2nr058.jpg,67,Acer,1438,436
1,l2nr058.jpg,67,Acer,1425,494
1,l2nr058.jpg,67,Acer,1400,573
1,l2nr058.jpg,67,Acer,1397,600
1,l2nr058.jpg,67,Acer,1374,659
1,l2nr058.jpg,67,Acer,1461,624
1,l2nr058.jpg,67,Acer,1500,577
1,l2nr058.jpg,67,Acer,1587,476
1,l2nr058.jpg,67,Acer,1620,420
1,l2nr058.jpg,67,Acer,1635,433
1,l2nr058.jpg,67,Acer,1706,510
1,l2nr058.jpg,67,Acer,1843,473
1,l2nr058.jpg,67,Acer,1925,511
1,l2nr058.jpg,67,Acer,1999,510
1,l2nr058.jpg,67,Acer,1973,533
1,l2nr058.jpg,67,Acer,1952,602
1,l2nr058.jpg,67,Acer,1979,689
1,l2nr058.jpg,67,Acer,1977,718
1,l2nr058.jpg,67,Acer,1990,727
1,l2nr058.jpg,67,Acer,1937,769
1,l2nr058.jpg,67,Acer,1908,821
1,l2nr058.jpg,67,Acer,1969,901
1,l2nr058.jpg,67,Acer,2020,924
1,l2nr058.jpg,67,Acer,2084,951
1,l2nr058.jpg,67,Acer,2035,967
1,l2nr058.jpg,67,Acer,2005,975
1,l2nr058.jpg,67,Acer,1964,995
1,l2nr058.jpg,67,Acer,1903,1033
1,l2nr058.jpg,67,Acer,1843,1060
1,l2nr058.jpg,67,Acer,1803,1078
1,l2nr058.jpg,67,Acer,1745,1115
1,l2nr058.jpg,67,Acer,1709,1177
1,l2nr058.jpg,67,Acer,1842,1137
1,l2nr058.jpg,67,Acer,1967,1165
1,l2nr058.jpg,67,Acer,2013,1183
1,l2nr058.jpg,67,Acer,2011,1198
1,l2nr058.jpg,67,Acer,1939,1216
1,l2nr058.jpg,67,Acer,1902,1294
1,l2nr058.jpg,67,Acer,1907,1318
1,l2nr058.jpg,67,Acer,1831,1348
1,l2nr058.jpg,67,Acer,1811,1420
1,l2nr058.jpg,67,Acer,1698,1430
1,l2nr058.jpg,67,Acer,1623,1405
1,l2nr058.jpg,67,Acer,1500,1375
1,l2nr058.jpg,67,Acer,1447,1361
1,l2nr058.jpg,67,Acer,1396,1377
1,l2nr058.jpg,67,Acer,1343,1382
1,l2nr058.jpg,67,Acer,1310,1421
1,l2nr058.jpg,67,Acer,1289,1479
1,l2nr058.jpg,67,Acer,1337,1532
1,l2nr058.jpg,67,Acer,1471,1584
1,l2nr058.jpg,67,Acer,1488,1695
1,l2nr058.jpg,67,Acer,1492,1767
1,l2nr058.jpg,67,Acer,1471,1744
1,l2nr058.jpg,67,Acer,1459,1753
1,l2nr058.jpg,67,Acer,1427,1730
1,l2nr058.jpg,67,Acer,1382,1687
1,l2nr058.jpg,67,Acer,1350,1678
1,l2nr058.jpg,67,Acer,1292,1651
1,l2nr058.jpg,67,Acer,1233,1651
1,l2nr058.jpg,67,Acer,1212,1631
1,l2nr058.jpg,67,Acer,1158,1525
1,l2nr058.jpg,67,Acer,1064,1450
1,l2nr058.jpg,67,Acer,1026,1413
1,l2nr058.jpg,67,Acer,1016,1648
1,l2nr058.jpg,67,Acer,1056,1852
1,l2nr058.jpg,67,Acer,1096,2000
1,l2nr058.jpg,67,Acer,1136,2138
1,l2nr058.jpg,67,Acer,1176,2287
1,l2nr058.jpg,67,Acer,1216,2444
1,l2nr058.jpg,67,Acer,1256,2585
1,l2nr058.jpg,67,Acer,1296,2715
1,l2nr058.jpg,67,Acer,1336,2832
1,l2nr058.jpg,67,Acer,1376,2947
1,l2nr058.jpg,67,Acer,1417,3058
1,l2nr058.jpg,67,Acer,1423,3127
1,l2nr058.jpg,67,Acer,1396,3057
1,l2nr058.jpg,67,Acer,1360,2947
1,l2nr058.jpg,67,Acer,1328,2847
1,l2nr058.jpg,67,Acer,1288,2737
1,l2nr058.jpg,67,Acer,1249,2612
1,l2nr058.jpg,67,Acer,1221,2516
1,l2nr058.jpg,67,Acer,1202,2439
1,l2nr058.jpg,67,Acer,1168,2329
1,l2nr058.jpg,67,Acer,1146,2228
1,l2nr058.jpg,67,Acer,1122,2146
1,l2nr058.jpg,67,Acer,1087,2029
1,l2nr058.jpg,67,Acer,1052,1912
1,l2nr058.jpg,67,Acer,1021,1798
1,l2nr058.jpg,67,Acer,986,1602
1,l2nr058.jpg,67,Acer,947,1389
1,l2nr058.jpg,67,Acer,875,1420
1,l2nr058.jpg,67,Acer,837,1429
1,l2nr058.jpg,67,Acer,813,1446
1,l2nr058.jpg,67,Acer,753,1483
1,l2nr058.jpg,67,Acer,709,1500
1,l2nr058.jpg,67,Acer,660,1541
1,l2nr058.jpg,67,Acer,623,1572
1,l2nr058.jpg,67,Acer,600,1590
1,l2nr058.jpg,67,Acer,602,1517
1,l2nr058.jpg,67,Acer,544,1485
1,l2nr058.jpg,67,Acer,480,1502
1,l2nr058.jpg,67,Acer,435,1525
1,l2nr058.jpg,67,Acer,411,1521
1,l2nr058.jpg,67,Acer,406,1473
1,l2nr058.jpg,67,Acer,364,1458
1,l2nr058.jpg,67,Acer,321,1439
1,l2nr058.jpg,67,Acer,266,1426
1,l2nr058.jpg,67,Acer,240,1418
1,l2nr058.jpg,67,Acer,204,1432
1,l2nr058.jpg,67,Acer,158,1428
1,l2nr058.jpg,67,Acer,240,1401
1,l2nr058.jpg,67,Acer,317,1335
1,l2nr058.jpg,67,Acer,361,1307
1,l2nr058.jpg,67,Acer,397,1251
1,l2nr058.jpg,67,Acer,368,1225
1,l2nr058.jpg,67,Acer,331,1186
1,l2nr058.jpg,67,Acer,264,1136
1,l2nr058.jpg,67,Acer,212,1096
1,l2nr058.jpg,67,Acer,157,1079
1,l2nr058.jpg,67,Acer,149,1057
1,l2nr058.jpg,67,Acer,247,1002
1,l2nr058.jpg,67,Acer,229,943
1,l2nr058.jpg,67,Acer,208,884
1,l2nr058.jpg,67,Acer,176,862
1,l2nr058.jpg,67,Acer,208,783
1,l2nr058.jpg,67,Acer,179,729
1,l2nr058.jpg,67,Acer,165,689
1,l2nr058.jpg,67,Acer,175,673
1,l2nr058.jpg,67,Acer,133,637
1,l2nr058.jpg,67,Acer,238,616
1,l2nr058.jpg,67,Acer,282,553
1,l2nr058.jpg,67,Acer,258,473
1,l2nr058.jpg,67,Acer,281,446
1,l2nr058.jpg,67,Acer,317,343
1,l2nr058.jpg,67,Acer,334,338
1,l2nr058.jpg,67,Acer,342,314
1,l2nr058.jpg,67,Acer,447,302
1,l2nr058.jpg,67,Acer,471,325
1,l2nr058.jpg,67,Acer,570,374
1,l2nr058.jpg,67,Acer,626,324
1,l2nr058.jpg,67,Acer,647,345
1,l2nr058.jpg,67,Acer,653,391
1,l2nr058.jpg,67,Acer,694,470
1,l2nr058.jpg,67,Acer,727,530
1,l2nr058.jpg,67,Acer,782,621
1,l2nr058.jpg,67,Acer,842,680
1,l2nr058.jpg,67,Acer,850,605
1,l2nr058.jpg,67,Acer,842,560
1,l2nr058.jpg,67,Acer,822,483
1,l2nr058.jpg,67,Acer,861,450
1,l2nr058.jpg,67,Acer,854,371
1,l2nr058.jpg,67,Acer,846,332
1,l2nr058.jpg,67,Acer,850,303
1,l2nr058.jpg,67,Acer,819,237
1,l2nr058.jpg,67,Acer,963,294
1,l2nr058.jpg,67,Acer,1004,235
1,l2nr058.jpg,67,Acer,1015,181
1,l2nr058.jpg,67,Acer,1032,168
1,l2nr058.jpg,67,Acer,1144,87
2,l2nr071.jpg,67,Acer,1067,80
2,l2nr071.jpg,67,Acer,1074,158
2,l2nr071.jpg,67,Acer,1157,237
2,l2nr071.jpg,67,Acer,1181,284
2,l2nr071.jpg,67,Acer,1312,323
2,l2nr071.jpg,67,Acer,1300,410
2,l2nr071.jpg,67,Acer,1312,576
2,l2nr071.jpg,67,Acer,1277,676
2,l2nr071.jpg,67,Acer,1373,620
2,l2nr071.jpg,67,Acer,1473,483
2,l2nr071.jpg,67,Acer,1569,430
2,l2nr071.jpg,67,Acer,1618,399
2,l2nr071.jpg,67,Acer,1645,503
2,l2nr071.jpg,67,Acer,1679,565
2,l2nr071.jpg,67,Acer,1677,700
2,l2nr071.jpg,67,Acer,1736,748
2,l2nr071.jpg,67,Acer,1644,837
2,l2nr071.jpg,67,Acer,1573,932
2,l2nr071.jpg,67,Acer,1712,975
2,l2nr071.jpg,67,Acer,1819,1051
2,l2nr071.jpg,67,Acer,1989,1088
2,l2nr071.jpg,67,Acer,1902,1123
2,l2nr071.jpg,67,Acer,1811,1180
2,l2nr071.jpg,67,Acer,1751,1244
2,l2nr071.jpg,67,Acer,1780,1384
2,l2nr071.jpg,67,Acer,1693,1357
2,l2nr071.jpg,67,Acer,1609,1361
2,l2nr071.jpg,67,Acer,1504,1365
2,l2nr071.jpg,67,Acer,1447,1460
2,l2nr071.jpg,67,Acer,1510,1578
2,l2nr071.jpg,67,Acer,1420,1544
2,l2nr071.jpg,67,Acer,1337,1523
2,l2nr071.jpg,67,Acer,1259,1508
2,l2nr071.jpg,67,Acer,1184,1553
2,l2nr071.jpg,67,Acer,1142,1500
2,l2nr071.jpg,67,Acer,1115,1421
2,l2nr071.jpg,67,Acer,1155,1591
2,l2nr071.jpg,67,Acer,1195,1705
2,l2nr071.jpg,67,Acer,1236,1813
2,l2nr071.jpg,67,Acer,1277,1917
2,l2nr071.jpg,67,Acer,1318,2029
2,l2nr071.jpg,67,Acer,1358,2150
2,l2nr071.jpg,67,Acer,1398,2278
2,l2nr071.jpg,67,Acer,1438,2418
2,l2nr071.jpg,67,Acer,1475,2543
2,l2nr071.jpg,67,Acer,1530,2620
2,l2nr071.jpg,67,Acer,1491,2634
2,l2nr071.jpg,67,Acer,1459,2544
2,l2nr071.jpg,67,Acer,1432,2423
2,l2nr071.jpg,67,Acer,1389,2272
2,l2nr071.jpg,67,Acer,1355,2153
2,l2nr071.jpg,67,Acer,1322,2057
2,l2nr071.jpg,67,Acer,1280,1940
2,l2nr071.jpg,67,Acer,1240,1841
2,l2nr071.jpg,67,Acer,1196,1724
2,l2nr071.jpg,67,Acer,1160,1625
2,l2nr071.jpg,67,Acer,1121,1505
2,l2nr071.jpg,67,Acer,1101,1412
2,l2nr071.jpg,67,Acer,1079,1285
2,l2nr071.jpg,67,Acer,975,1367
2,l2nr071.jpg,67,Acer,905,1442
2,l2nr071.jpg,67,Acer,824,1491
2,l2nr071.jpg,67,Acer,737,1502
2,l2nr071.jpg,67,Acer,594,1518
2,l2nr071.jpg,67,Acer,504,1562
2,l2nr071.jpg,67,Acer,586,1450
2,l2nr071.jpg,67,Acer,614,1354
2,l2nr071.jpg,67,Acer,520,1358
2,l2nr071.jpg,67,Acer,424,1365
2,l2nr071.jpg,67,Acer,398,1329
2,l2nr071.jpg,67,Acer,344,1248
2,l2nr071.jpg,67,Acer,263,1204
2,l2nr071.jpg,67,Acer,208,1122
2,l2nr071.jpg,67,Acer,117,1082
2,l2nr071.jpg,67,Acer,201,1043
2,l2nr071.jpg,67,Acer,325,987
2,l2nr071.jpg,67,Acer,459,923
2,l2nr071.jpg,67,Acer,406,843
2,l2nr071.jpg,67,Acer,359,784
2,l2nr071.jpg,67,Acer,313,744
2,l2nr071.jpg,67,Acer,250,677
2,l2nr071.jpg,67,Acer,180,641
2,l2nr071.jpg,67,Acer,285,588
2,l2nr071.jpg,67,Acer,327,489
2,l2nr071.jpg,67,Acer,320,411
2,l2nr071.jpg,67,Acer,363,328
2,l2nr071.jpg,67,Acer,342,210
2,l2nr071.jpg,67,Acer,414,307
2,l2nr071.jpg,67,Acer,565,330
2,l2nr071.jpg,67,Acer,622,415
2,l2nr071.jpg,67,Acer,714,519
2,l2nr071.jpg,67,Acer,838,631
2,l2nr071.jpg,67,Acer,830,410
2,l2nr071.jpg,67,Acer,824,323
2,l2nr071.jpg,67,Acer,822,275
2,l2nr071.jpg,67,Acer,912,299
2,l2nr071.jpg,67,Acer,929,215
2,l2nr071.jpg,67,Acer,1022,171
3,l2nr016.jpg,67,Acer,804,153
3,l2nr016.jpg,67,Acer,850,256
3,l2nr016.jpg,67,Acer,941,300
3,l2nr016.jpg,67,Acer,1088,362
3,l2nr016.jpg,67,Acer,1136,348
3,l2nr016.jpg,67,Acer,1136,519
3,l2nr016.jpg,67,Acer,1134,615
3,l2nr016.jpg,67,Acer,1168,709
3,l2nr016.jpg,67,Acer,1266,698
3,l2nr016.jpg,67,Acer,1397,556
3,l2nr016.jpg,67,Acer,1441,589
3,l2nr016.jpg,67,Acer,1672,552
3,l2nr016.jpg,67,Acer,1721,540
3,l2nr016.jpg,67,Acer,1673,631
3,l2nr016.jpg,67,Acer,1668,720
3,l2nr016.jpg,67,Acer,1677,780
3,l2nr016.jpg,67,Acer,1734,873
3,l2nr016.jpg,67,Acer,1786,898
3,l2nr016.jpg,67,Acer,1726,933
3,l2nr016.jpg,67,Acer,1685,998
3,l2nr016.jpg,67,Acer,1623,1041
3,l2nr016.jpg,67,Acer,1567,1077
3,l2nr016.jpg,67,Acer,1540,1145
3,l2nr016.jpg,67,Acer,1667,1234
3,l2nr016.jpg,67,Acer,1796,1275
3,l2nr016.jpg,67,Acer,1712,1279
3,l2nr016.jpg,67,Acer,1678,1286
3,l2nr016.jpg,67,Acer,1622,1310
3,l2nr016.jpg,67,Acer,1571,1353
3,l2nr016.jpg,67,Acer,1513,1415
3,l2nr016.jpg,67,Acer,1542,1489
3,l2nr016.jpg,67,Acer,1440,1469
3,l2nr016.jpg,67,Acer,1375,1480
3,l2nr016.jpg,67,Acer,1342,1562
3,l2nr016.jpg,67,Acer,1331,1593
3,l2nr016.jpg,67,Acer,1276,1580
3,l2nr016.jpg,67,Acer,1202,1590
3,l2nr016.jpg,67,Acer,1112,1599
3,l2nr016.jpg,67,Acer,1099,1595
3,l2nr016.jpg,67,Acer,1054,1561
3,l2nr016.jpg,67,Acer,975,1487
3,l2nr016.jpg,67,Acer,894,1422
3,l2nr016.jpg,67,Acer,823,1435
3,l2nr016.jpg,67,Acer,739,1497
3,l2nr016.jpg,67,Acer,656,1560
3,l2nr016.jpg,67,Acer,548,1545
3,l2nr016.jpg,67,Acer,462,1559
3,l2nr016.jpg,67,Acer,490,1486
3,l2nr016.jpg,67,Acer,444,1449
3,l2nr016.jpg,67,Acer,316,1453
3,l2nr016.jpg,67,Acer,313,1368
3,l2nr016.jpg,67,Acer,217,1303
3,l2nr016.jpg,67,Acer,187,1270
3,l2nr016.jpg,67,Acer,279,1188
3,l2nr016.jpg,67,Acer,278,1094
3,l2nr016.jpg,67,Acer,207,1044
3,l2nr016.jpg,67,Acer,169,1011
3,l2nr016.jpg,67,Acer,107,978
3,l2nr016.jpg,67,Acer,195,888
3,l2nr016.jpg,67,Acer,186,801
3,l2nr016.jpg,67,Acer,150,687
3,l2nr016.jpg,67,Acer,225,689
3,l2nr016.jpg,67,Acer,319,683
3,l2nr016.jpg,67,Acer,392,616
3,l2nr016.jpg,67,Acer,470,680
3,l2nr016.jpg,67,Acer,586,767
3,l2nr016.jpg,67,Acer,585,635
3,l2nr016.jpg,67,Acer,569,540
3,l2nr016.jpg,67,Acer,557,445
3,l2nr016.jpg,67,Acer,567,408
3,l2nr016.jpg,67,Acer,702,319
3,l2nr016.jpg,67,Acer,778,284
3,l2nr016.jpg,67,Acer,797,194
4,l2nr072.jpg,67,Acer,1090,102
4,l2nr072.jpg,67,Acer,1101,199
4,l2nr072.jpg,67,Acer,1177,321
4,l2nr072.jpg,67,Acer,1265,420
4,l2nr072.jpg,67,Acer,1376,427
4,l2nr072.jpg,67,Acer,1348,576
4,l2nr072.jpg,67,Acer,1362,716
4,l2nr072.jpg,67,Acer,1463,760
4,l2nr072.jpg,67,Acer,1525,666
4,l2nr072.jpg,67,Acer,1684,708
4,l2nr072.jpg,67,Acer,1835,632
4,l2nr072.jpg,67,Acer,1852,649
4,l2nr072.jpg,67,Acer,1815,752
4,l2nr072.jpg,67,Acer,1824,863
4,l2nr072.jpg,67,Acer,1808,986
4,l2nr072.jpg,67,Acer,1924,1090
4,l2nr072.jpg,67,Acer,1889,1113
4,l2nr072.jpg,67,Acer,1826,1160
4,l2nr072.jpg,67,Acer,1766,1216
4,l2nr072.jpg,67,Acer,1747,1349
4,l2nr072.jpg,67,Acer,1812,1465
4,l2nr072.jpg,67,Acer,1987,1473
4,l2nr072.jpg,67,Acer,1940,1511
4,l2nr072.jpg,67,Acer,1860,1535
4,l2nr072.jpg,67,Acer,1759,1571
4,l2nr072.jpg,67,Acer,1698,1606
4,l2nr072.jpg,67,Acer,1647,1661
4,l2nr072.jpg,67,Acer,1568,1678
4,l2nr072.jpg,67,Acer,1494,1677
4,l2nr072.jpg,67,Acer,1396,1701
4,l2nr072.jpg,67,Acer,1368,1783
4,l2nr072.jpg,67,Acer,1362,1849
4,l2nr072.jpg,67,Acer,1295,1777
4,l2nr072.jpg,67,Acer,1208,1731
4,l2nr072.jpg,67,Acer,1160,1682
4,l2nr072.jpg,67,Acer,1101,1683
4,l2nr072.jpg,67,Acer,1054,1735
4,l2nr072.jpg,67,Acer,1000,1767
4,l2nr072.jpg,67,Acer,945,1816
4,l2nr072.jpg,67,Acer,904,1891
4,l2nr072.jpg,67,Acer,871,1848
4,l2nr072.jpg,67,Acer,828,1773
4,l2nr072.jpg,67,Acer,728,1716
4,l2nr072.jpg,67,Acer,636,1722
4,l2nr072.jpg,67,Acer,542,1762
4,l2nr072.jpg,67,Acer,515,1696
4,l2nr072.jpg,67,Acer,448,1642
4,l2nr072.jpg,67,Acer,354,1581
4,l2nr072.jpg,67,Acer,277,1555
4,l2nr072.jpg,67,Acer,171,1548
4,l2nr072.jpg,67,Acer,276,1513
4,l2nr072.jpg,67,Acer,359,1443
4,l2nr072.jpg,67,Acer,415,1366
4,l2nr072.jpg,67,Acer,418,1278
4,l2nr072.jpg,67,Acer,357,1202
4,l2nr072.jpg,67,Acer,272,1127
4,l2nr072.jpg,67,Acer,245,1092
4,l2nr072.jpg,67,Acer,289,972
4,l2nr072.jpg,67,Acer,278,917
4,l2nr072.jpg,67,Acer,270,847
4,l2nr072.jpg,67,Acer,224,795
4,l2nr072.jpg,67,Acer,173,747
4,l2nr072.jpg,67,Acer,262,782
4,l2nr072.jpg,67,Acer,418,789
4,l2nr072.jpg,67,Acer,575,752
4,l2nr072.jpg,67,Acer,659,830
4,l2nr072.jpg,67,Acer,791,829
4,l2nr072.jpg,67,Acer,830,700
4,l2nr072.jpg,67,Acer,808,601
4,l2nr072.jpg,67,Acer,802,536
4,l2nr072.jpg,67,Acer,888,479
4,l2nr072.jpg,67,Acer,912,350
4,l2nr072.jpg,67,Acer,1024,305
4,l2nr072.jpg,67,Acer,1071,170
5,l2nr040.jpg,67,Acer,907,91
5,l2nr040.jpg,67,Acer,972,172
5,l2nr040.jpg,67,Acer,1046,255
5,l2nr040.jpg,67,Acer,1138,227
5,l2nr040.jpg,67,Acer,1148,343
5,l2nr040.jpg,67,Acer,1231,420
5,l2nr040.jpg,67,Acer,1270,408
5,l2nr040.jpg,67,Acer,1372,341
5,l2nr040.jpg,67,Acer,1341,391
5,l2nr040.jpg,67,Acer,1302,463
5,l2nr040.jpg,67,Acer,1301,542
5,l2nr040.jpg,67,Acer,1318,607
5,l2nr040.jpg,67,Acer,1278,686
5,l2nr040.jpg,67,Acer,1312,762
5,l2nr040.jpg,67,Acer,1398,676
5,l2nr040.jpg,67,Acer,1487,577
5,l2nr040.jpg,67,Acer,1559,568
5,l2nr040.jpg,67,Acer,1621,530
5,l2nr040.jpg,67,Acer,1681,515
5,l2nr040.jpg,67,Acer,1781,419
5,l2nr040.jpg,67,Acer,1755,483
5,l2nr040.jpg,67,Acer,1737,536
5,l2nr040.jpg,67,Acer,1728,609
5,l2nr040.jpg,67,Acer,1723,679
5,l2nr040.jpg,67,Acer,1732,729
5,l2nr040.jpg,67,Acer,1701,842
5,l2nr040.jpg,67,Acer,1864,881
5,l2nr040.jpg,67,Acer,1893,894
5,l2nr040.jpg,67,Acer,1830,926
5,l2nr040.jpg,67,Acer,1776,959
5,l2nr040.jpg,67,Acer,1752,989
5,l2nr040.jpg,67,Acer,1720,1024
5,l2nr040.jpg,67,Acer,1678,1065
5,l2nr040.jpg,67,Acer,1653,1147
5,l2nr040.jpg,67,Acer,1745,1214
5,l2nr040.jpg,67,Acer,1885,1262
5,l2nr040.jpg,67,Acer,1879,1282
5,l2nr040.jpg,67,Acer,1792,1297
5,l2nr040.jpg,67,Acer,1754,1316
5,l2nr040.jpg,67,Acer,1698,1358
5,l2nr040.jpg,67,Acer,1654,1396
5,l2nr040.jpg,67,Acer,1658,1463
5,l2nr040.jpg,67,Acer,1613,1468
5,l2nr040.jpg,67,Acer,1535,1465
5,l2nr040.jpg,67,Acer,1447,1491
5,l2nr040.jpg,67,Acer,1404,1522
5,l2nr040.jpg,67,Acer,1359,1501
5,l2nr040.jpg,67,Acer,1392,1568
5,l2nr040.jpg,67,Acer,1407,1590
5,l2nr040.jpg,67,Acer,1345,1596
5,l2nr040.jpg,67,Acer,1275,1592
5,l2nr040.jpg,67,Acer,1188,1587
5,l2nr040.jpg,67,Acer,1117,1543
5,l2nr040.jpg,67,Acer,1054,1501
5,l2nr040.jpg,67,Acer,997,1443
5,l2nr040.jpg,67,Acer,933,1441
5,l2nr040.jpg,67,Acer,819,1535
5,l2nr040.jpg,67,Acer,724,1563
5,l2nr040.jpg,67,Acer,809,1626
5,l2nr040.jpg,67,Acer,770,1621
5,l2nr040.jpg,67,Acer,738,1621
5,l2nr040.jpg,67,Acer,691,1649
5,l2nr040.jpg,67,Acer,603,1706
5,l2nr040.jpg,67,Acer,599,1672
5,l2nr040.jpg,67,Acer,635,1542
5,l2nr040.jpg,67,Acer,562,1511
5,l2nr040.jpg,67,Acer,460,1543
5,l2nr040.jpg,67,Acer,440,1432
5,l2nr040.jpg,67,Acer,379,1413
5,l2nr040.jpg,67,Acer,348,1378
5,l2nr040.jpg,67,Acer,276,1362
5,l2nr040.jpg,67,Acer,167,1355
5,l2nr040.jpg,67,Acer,289,1318
5,l2nr040.jpg,67,Acer,384,1262
5,l2nr040.jpg,67,Acer,469,1210
5,l2nr040.jpg,67,Acer,412,1135
5,l2nr040.jpg,67,Acer,371,1091
5,l2nr040.jpg,67,Acer,345,1032
5,l2nr040.jpg,67,Acer,320,990
5,l2nr040.jpg,67,Acer,373,968
5,l2nr040.jpg,67,Acer,372,1015
5,l2nr040.jpg,67,Acer,426,957
5,l2nr040.jpg,67,Acer,430,1012
5,l2nr040.jpg,67,Acer,463,1053
5,l2nr040.jpg,67,Acer,528,1022
